ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
5156	"ENSG00000095059.11"	"DHPS"	chr19	-	12790974	12791139	12791009	12791139	12790614	12790736	5156	132,114	7,2	119,86	7,4	133	99	0.421047887179	1.0	0.933,0.977	0.927,0.941	0.021
5157	"ENSG00000095059.11"	"DHPS"	chr19	-	12790963	12791139	12791009	12791139	12790614	12790736	5157	5,0	7,2	5,4	7,4	144	99	0.670808376944	1.0	0.329,0.0	0.329,0.407	-0.203
5158	"ENSG00000095059.11"	"DHPS"	chr19	-	12790436	12790533	12790457	12790533	12790270	12790357	5158	39,120	0,0	86,65	1,1	119	99	0.345521540674	1.0	1.0,1.0	0.986,0.982	0.016
515	"ENSG00000119125.12"	"GDA"	chr9	+	74863187	74863322	74863187	74863254	74865665	74865757	515	16,13	2,6	15,11	2,2	166	99	0.549060849079	1.0	0.827,0.564	0.817,0.766	-0.096
5160	"ENSG00000226751.2"	"AF127936.5"	chr21	-	16135158	16135411	16135197	16135411	16134030	16134472	5160	21,13	2,1	26,17	2,2	137	99	0.901830530095	1.0	0.884,0.904	0.904,0.86	0.012
5161	"ENSG00000147912.8"	"FBXO10"	chr9	-	37588633	37588871	37588749	37588871	37541180	37541771	5161	1,0	11,21	0,0	11,15	197	99	0.665448611092	1.0	0.044,0.0	0.0,0.0	0.022
5162	"ENSG00000147912.8"	"FBXO10"	chr9	-	37588633	37588871	37588807	37588871	37541180	37541771	5162	1,0	8,15	0,0	8,8	197	99	1	1.0	0.059,0.0	0.0,0.0	0.029
5163	"ENSG00000147912.8"	"FBXO10"	chr9	-	37588749	37588871	37588807	37588871	37541180	37541771	5163	45,22	16,11	25,18	16,11	156	99	0.223101558677	1.0	0.641,0.559	0.498,0.509	0.097
5164	"ENSG00000151116.12"	"UEVLD"	chr11	-	18587893	18588029	18587930	18588029	18586438	18586557	5164	4,30	0,0	15,10	1,1	135	99	1	1.0	1.0,1.0	0.917,0.88	0.101
5165	"ENSG00000122026.6"	"RPL21"	chr13	+	27829378	27829491	27829378	27829486	27830320	27830471	5165	6995,6417	57,75	6648,5013	61,41	103	99	0.654901091779	1.0	0.992,0.988	0.991,0.992	-0.002
5166	"ENSG00000115241.9"	"PPM1G"	chr2	-	27605342	27605472	27605398	27605472	27604992	27605095	5166	76,724	2,0	213,351	0,0	154	99	0.883746795915	1.0	0.961,1.0	1.0,1.0	-0.02
5169	"ENSG00000079393.16"	"DUSP13"	chr10	-	76855332	76855553	76855485	76855553	76854193	76854636	5169	29,16	0,1	18,11	0,0	197	99	1	1.0	1.0,0.889	1.0,1.0	-0.055
516	"ENSG00000119125.12"	"GDA"	chr9	+	74823140	74823254	74823140	74823210	74825602	74825690	516	1,0	3,3	1,1	4,3	142	99	0.771061157167	1.0	0.189,0.0	0.148,0.189	-0.074
5170	"ENSG00000079393.16"	"DUSP13"	chr10	-	76863651	76863855	76863750	76863855	76861624	76861719	5170	4,17	0,1	4,4	0,0	197	99	1	1.0	1.0,0.895	1.0,1.0	-0.052
5175	"ENSG00000106976.14"	"DNM1"	chr9	+	131012393	131012635	131012393	131012609	131013003	131013219	5175	1,2	0,1	3,1	0,0	124	99	1	1.0	1.0,0.615	1.0,1.0	-0.193
5176	"ENSG00000226383.1"	"AC093375.1"	chr2	-	156880996	156881088	156881008	156881088	156879183	156879329	5176	8,6	0,3	3,2	1,0	110	99	0.747603252245	1.0	1.0,0.643	0.73,1.0	-0.043
5180	"ENSG00000131165.10"	"CHMP1A"	chr16	-	89715758	89715905	89715785	89715905	89713610	89713739	5180	76,71	1,0	69,55	2,1	125	99	0.37348499287	1.0	0.984,1.0	0.965,0.978	0.02
5183	"ENSG00000158941.12"	"CCAR2"	chr8	+	22465481	22465578	22465481	22465560	22470529	22470649	5183	114,157	1,0	6,7	0,0	116	99	1	1.0	0.99,1.0	1.0,1.0	-0.005
5184	"ENSG00000109534.12"	"GAR1"	chr4	+	110736790	110736960	110736790	110736804	110737308	110737534	5184	114,119	1,0	67,63	1,1	197	99	0.272275397468	1.0	0.983,1.0	0.971,0.969	0.022
5185	"ENSG00000109534.12"	"GAR1"	chr4	+	110736665	110736804	110736665	110736701	110737308	110737534	5185	98,106	5,4	60,57	7,5	197	99	0.0700016760897	1.0	0.908,0.93	0.812,0.851	0.088
5186	"ENSG00000109534.12"	"GAR1"	chr4	+	110737308	110737534	110737308	110737411	110739091	110739246	5186	314,417	2,2	357,344	3,2	197	99	0.752639151667	1.0	0.987,0.991	0.984,0.989	0.003
5187	"ENSG00000002919.10"	"SNX11"	chr17	+	46189392	46189473	46189392	46189447	46189935	46190022	5187	5,3	16,14	4,3	17,10	124	99	0.969940244252	1.0	0.2,0.146	0.158,0.193	-0.003
5188	"ENSG00000113845.5"	"TIMMDC1"	chr3	+	119217413	119217774	119217413	119217435	119232487	119232566	5188	38,33	0,2	18,15	0,0	197	99	1	1.0	1.0,0.892	1.0,1.0	-0.054
5189	"ENSG00000113845.5"	"TIMMDC1"	chr3	+	119217393	119217437	119217393	119217435	119219541	119219707	5189	8,5	5,4	3,1	5,3	100	99	0.216020333651	1.0	0.613,0.553	0.373,0.248	0.272
518	"ENSG00000145041.11"	"VPRBP"	chr3	-	51455569	51455652	51455587	51455652	51454240	51454325	518	12,71	0,1	27,26	0,0	116	99	1	1.0	1.0,0.984	1.0,1.0	-0.008
5190	"ENSG00000113845.5"	"TIMMDC1"	chr3	+	119217429	119217789	119217429	119217435	119219541	119219707	5190	3,9	5,4	8,6	5,3	197	99	0.653983853541	1.0	0.232,0.531	0.446,0.501	-0.092
5191	"ENSG00000113845.5"	"TIMMDC1"	chr3	+	119217429	119217789	119217429	119217437	119219541	119219707	5191	3,9	8,5	9,7	3,1	197	99	0.0851758925512	1.0	0.159,0.475	0.601,0.779	-0.373
5192	"ENSG00000113845.5"	"TIMMDC1"	chr3	+	119217378	119217774	119217378	119217435	119219541	119219707	5192	235,180	5,4	196,163	5,3	197	99	0.886413855799	1.0	0.959,0.958	0.952,0.965	0.0
5193	"ENSG00000113845.5"	"TIMMDC1"	chr3	+	119217378	119217774	119217378	119217437	119219541	119219707	5193	228,173	8,5	193,162	3,1	197	99	0.105904542566	1.0	0.935,0.946	0.97,0.988	-0.038
5196	"ENSG00000013573.12"	"DDX11"	chr12	+	31237902	31238060	31237902	31238049	31240871	31240917	5196	99,96	1,0	90,80	1,1	109	99	0.567030991845	1.0	0.989,1.0	0.988,0.986	0.007
5197	"ENSG00000013573.12"	"DDX11"	chr12	+	31242336	31242424	31242336	31242419	31242819	31242933	5197	83,86	4,1	71,53	5,3	103	99	0.20295774288	1.0	0.952,0.988	0.932,0.944	0.032
5198	"ENSG00000013573.12"	"DDX11"	chr12	+	31244652	31244805	31244652	31244790	31245779	31245826	5198	50,55	0,0	30,27	0,1	113	99	0.269107834127	1.0	1.0,1.0	1.0,0.959	0.02
5199	"ENSG00000013573.12"	"DDX11"	chr12	+	31253493	31253676	31253493	31253641	31253960	31254064	5199	0,4	3,56	1,1	13,18	133	99	0.729352282941	1.0	0.0,0.05	0.054,0.04	-0.022
519	"ENSG00000169057.15"	"MECP2"	chrX	-	153362270	153362436	153362426	153362436	153357641	153357765	519	0,6	0,0	1,2	1,0	197	99	1	1.0	NA,1.0	0.334,1.0	0.333
51	"ENSG00000171163.11"	"ZNF692"	chr1	-	249150486	249150583	249150502	249150583	249149756	249150145	51	324,323	2,2	200,173	1,1	114	99	1	1.0	0.993,0.993	0.994,0.993	-0.001
5200	"ENSG00000013573.12"	"DDX11"	chr12	+	31255201	31255269	31255201	31255245	31255360	31255461	5200	5,9	49,41	9,6	42,31	122	99	0.502686975181	1.0	0.076,0.151	0.148,0.136	-0.029
5201	"ENSG00000013573.12"	"DDX11"	chr12	+	31255176	31255245	31255176	31255235	31255360	31255663	5201	49,38	0,2	39,31	1,1	108	99	0.791524456666	1.0	1.0,0.946	0.973,0.966	0.003
5202	"ENSG00000007968.6"	"E2F2"	chr1	-	23857033	23857712	23857585	23857712	23850874	23850980	5202	6,5	1,2	5,3	0,0	197	99	1	1.0	0.751,0.557	1.0,1.0	-0.346
5203	"ENSG00000007968.6"	"E2F2"	chr1	-	23848328	23848548	23848334	23848548	23847404	23847563	5203	28,9	0,3	21,19	1,0	104	99	0.810699006573	1.0	1.0,0.741	0.952,1.0	-0.105
5204	"ENSG00000150712.6"	"MTMR12"	chr5	-	32270922	32271053	32270950	32271053	32268806	32268900	5204	87,35	2,3	73,50	1,1	126	99	0.426107906077	1.0	0.972,0.902	0.983,0.975	-0.042
5207	"ENSG00000187172.11"	"BAGE2"	chr21	-	10998192	10998335	10998206	10998335	10996025	10996139	5207	2,0	6,5	0,0	3,5	112	99	1	1.0	0.228,0.0	0.0,0.0	0.114
5209	"ENSG00000163597.10"	"SNHG16"	chr17	+	74555026	74555125	74555026	74555092	74557369	74557480	5209	32,233	0,1	136,146	0,0	131	99	1	1.0	1.0,0.994	1.0,1.0	-0.003
5210	"ENSG00000156931.11"	"VPS8"	chr3	+	184648257	184648435	184648257	184648356	184654033	184654123	5210	2,5	51,62	1,1	30,29	177	99	0.721468914627	1.0	0.021,0.043	0.018,0.019	0.014
5212	"ENSG00000163374.15"	"YY1AP1"	chr1	-	155640110	155640255	155640191	155640255	155638417	155638508	5212	33,29	4,3	43,30	6,4	179	99	0.807357567434	1.0	0.82,0.842	0.799,0.806	0.028
5213	"ENSG00000163374.15"	"YY1AP1"	chr1	-	155642311	155642522	155642350	155642522	155640110	155640255	5213	5,3	82,97	8,4	104,72	137	99	0.425510807237	1.0	0.042,0.022	0.053,0.039	-0.014
5217	"ENSG00000155008.9"	"APOOL"	chrX	+	84329279	84329406	84329279	84329397	84342595	84343069	5217	0,4	52,26	1,0	38,26	107	99	0.805901687545	1.0	0.0,0.125	0.024,0.0	0.051
521	"ENSG00000140545.10"	"MFGE8"	chr15	-	89444781	89445008	89444801	89445008	89442886	89443042	521	13,124	1,0	52,48	0,0	118	99	0.61063156431	1.0	0.916,1.0	1.0,1.0	-0.042
5220	"ENSG00000150433.5"	"TMEM218"	chr11	-	124972532	124972705	124972629	124972705	124971096	124971199	5220	2,0	2,2	1,1	2,1	195	99	0.894043328813	1.0	0.337,0.0	0.202,0.337	-0.101
5221	"ENSG00000150433.5"	"TMEM218"	chr11	-	124972532	124972705	124972629	124972705	124972027	124972247	5221	2,6	3,1	3,2	3,2	195	99	0.494144215006	1.0	0.253,0.753	0.337,0.337	0.166
5222	"ENSG00000150433.5"	"TMEM218"	chr11	-	124981434	124981475	124981449	124981475	124972532	124972705	5222	7,22	0,0	14,11	1,0	113	99	1	1.0	1.0,1.0	0.925,1.0	0.037
5223	"ENSG00000150433.5"	"TMEM218"	chr11	-	124981449	124981659	124981482	124981659	124972532	124972705	5223	0,0	0,2	1,0	2,1	131	99	1	1.0	NA,0.0	0.274,0.0	-0.137
5225	"ENSG00000150433.5"	"TMEM218"	chr11	-	124972532	124972705	124972629	124972705	124972027	124972213	5225	1,6	5,11	3,2	8,5	195	99	0.937333696397	1.0	0.092,0.217	0.16,0.169	-0.01
5229	"ENSG00000103550.9"	"KNOP1"	chr16	-	19728672	19729453	19729224	19729453	19726120	19726359	5229	2,1	0,0	1,1	1,1	197	99	1	1.0	1.0,1.0	0.334,0.334	0.666
522	"ENSG00000090006.13"	"LTBP4"	chr19	+	41117764	41117890	41117764	41117882	41117978	41118098	522	46,32	1,1	51,30	3,2	106	99	0.464092634146	1.0	0.977,0.968	0.941,0.933	0.035
5230	"ENSG00000087087.14"	"SRRT"	chr7	+	100485323	100485500	100485323	100485480	100485674	100485764	5230	4,3	57,22	1,1	16,21	118	99	0.626143519548	1.0	0.056,0.103	0.05,0.038	0.036
5231	"ENSG00000087087.14"	"SRRT"	chr7	+	100483321	100483395	100483321	100483383	100483483	100483562	5231	0,2	36,24	2,1	38,32	110	99	0.924961804777	1.0	0.0,0.07	0.045,0.027	-0.001
5232	"ENSG00000137364.4"	"TPMT"	chr6	-	18149204	18149402	18149218	18149402	18148053	18148146	5232	4,4	223,281	6,4	250,215	112	99	0.569587352683	1.0	0.016,0.012	0.021,0.016	-0.005
5233	"ENSG00000137364.4"	"TPMT"	chr6	-	18149218	18149402	18149307	18149402	18148053	18148146	5233	219,228	0,0	225,203	1,1	187	99	0.565130696941	1.0	1.0,1.0	0.992,0.991	0.008
5234	"ENSG00000137364.4"	"TPMT"	chr6	-	18149204	18149402	18149307	18149402	18148053	18148146	5234	3,3	0,0	5,4	1,1	197	99	1	1.0	1.0,1.0	0.715,0.668	0.308
5235	"ENSG00000137364.4"	"TPMT"	chr6	-	18155263	18155305	18155272	18155305	18149218	18149402	5235	49,176	0,0	130,121	1,1	107	99	0.630639269908	1.0	1.0,1.0	0.992,0.991	0.008
5236	"ENSG00000095319.10"	"NUP188"	chr9	+	131710780	131710938	131710780	131710907	131711467	131711503	5236	1,2	3,3	1,1	2,2	129	99	0.754152818881	1.0	0.204,0.338	0.277,0.277	-0.006
5237	"ENSG00000095319.10"	"NUP188"	chr9	+	131750325	131750494	131750325	131750465	131752398	131752505	5237	4,6	343,183	4,3	210,215	127	99	0.955570875086	1.0	0.009,0.025	0.015,0.011	0.004
5238	"ENSG00000198826.6"	"ARHGAP11A"	chr15	+	32921795	32921963	32921795	32921876	32925179	32925309	5238	298,358	7,15	284,245	11,8	185	99	0.787301865872	1.0	0.958,0.927	0.933,0.942	0.005
523	"ENSG00000090006.13"	"LTBP4"	chr19	+	41122794	41122948	41122794	41122926	41125251	41125398	523	0,0	11,4	1,0	10,9	120	99	1	1.0	0.0,0.0	0.076,0.0	-0.038
5242	"ENSG00000145833.11"	"DDX46"	chr5	+	134164348	134164553	134164348	134164436	134169270	134169313	5242	13,43	0,0	33,30	1,1	197	99	1	1.0	1.0,1.0	0.943,0.938	0.06
5243	"ENSG00000145833.11"	"DDX46"	chr5	+	134164348	134164553	134164348	134164436	134190587	134190823	5243	43,29	0,2	39,31	1,1	197	99	0.777887200588	1.0	1.0,0.879	0.951,0.94	-0.006
5244	"ENSG00000145833.11"	"DDX46"	chr5	+	134152119	134152296	134152119	134152293	134153185	134153404	5244	112,123	21,39	127,93	24,21	101	99	0.411832889857	1.0	0.839,0.756	0.838,0.813	-0.028
5248	"ENSG00000143776.14"	"CDC42BPA"	chr1	-	227216357	227216951	227216760	227216951	227213755	227213853	5248	23,76	0,0	29,26	1,0	197	99	1	1.0	1.0,1.0	0.936,1.0	0.032
5251	"ENSG00000143776.14"	"CDC42BPA"	chr1	-	227333189	227333438	227333249	227333438	227330645	227330725	5251	166,137	0,0	168,152	1,0	158	99	1	1.0	1.0,1.0	0.991,1.0	0.004
5253	"ENSG00000160305.13"	"DIP2A"	chr21	+	47971546	47971656	47971546	47971647	47971736	47971817	5253	76,57	4,1	54,43	1,0	107	99	0.537831739277	1.0	0.946,0.981	0.98,1.0	-0.026
5259	"ENSG00000183891.5"	"TTC32"	chr2	-	20100790	20101402	20101236	20101402	20097629	20097796	5259	18,15	34,10	19,10	20,14	197	99	0.978178491901	1.0	0.21,0.43	0.323,0.264	0.027
5260	"ENSG00000140854.8"	"KATNB1"	chr16	+	57787856	57787916	57787856	57787907	57788841	57788909	5260	0,3	34,39	1,1	25,17	107	99	0.650626098342	1.0	0.0,0.066	0.036,0.052	-0.011
5266	"ENSG00000109016.13"	"DHRS7B"	chr17	+	21092023	21092176	21092023	21092168	21094260	21094758	5266	16,11	3,0	11,10	1,1	106	99	0.650149240756	1.0	0.833,1.0	0.911,0.903	0.009
5267	"ENSG00000160336.10"	"ZNF761"	chr19	+	53948253	53948472	53948253	53948376	53949479	53949590	5267	3,6	3,4	5,4	6,5	194	99	0.495807639562	1.0	0.338,0.434	0.298,0.29	0.092
5268	"ENSG00000111850.6"	"SMIM8"	chr6	+	88046726	88046884	88046726	88046830	88049833	88050055	5268	17,112	1,0	48,55	0,0	152	99	0.40357615753	1.0	0.917,1.0	1.0,1.0	-0.041
5271	"ENSG00000124587.9"	"PEX6"	chr6	-	42933954	42934185	42933979	42934185	42933781	42933843	5271	0,1	79,115	0,0	57,46	123	99	1	1.0	0.0,0.007	0.0,0.0	0.004
5272	"ENSG00000143226.9"	"FCGR2A"	chr1	+	161476126	161476497	161476126	161476381	161479609	161479864	5272	10,7	149,139	10,6	107,80	197	99	0.295408807074	1.0	0.033,0.025	0.045,0.036	-0.011
5274	"ENSG00000180879.9"	"SSR4"	chrX	+	153061888	153062007	153061888	153061990	153062912	153062987	5274	106,688	0,2	306,324	0,0	115	99	1	1.0	1.0,0.997	1.0,1.0	-0.002
5275	"ENSG00000180879.9"	"SSR4"	chrX	+	153061117	153061259	153061117	153061208	153061888	153062007	5275	7,6	0,1	9,6	1,0	149	99	0.976896512873	1.0	1.0,0.799	0.857,1.0	-0.029
5277	"ENSG00000105556.6"	"MIER2"	chr19	-	308800	308925	308821	308925	308576	308665	5277	35,31	0,2	29,17	2,1	119	99	0.423803325769	1.0	1.0,0.928	0.923,0.934	0.035
5279	"ENSG00000196465.6"	"MYL6B"	chr12	+	56549202	56549385	56549202	56549277	56551251	56551329	5279	192,153	4,7	134,115	2,2	197	99	0.393969568973	1.0	0.96,0.917	0.971,0.967	-0.03
527	"ENSG00000031823.10"	"RANBP3"	chr19	-	5931414	5931542	5931429	5931542	5927978	5928098	527	117,87	117,69	84,63	83,64	113	99	0.59353914605	1.0	0.467,0.525	0.47,0.463	0.029
5280	"ENSG00000196465.6"	"MYL6B"	chr12	+	56549202	56549376	56549202	56549277	56551251	56551329	5280	371,462	4,7	337,271	2,2	197	99	0.384100755223	1.0	0.979,0.971	0.988,0.986	-0.012
5281	"ENSG00000196465.6"	"MYL6B"	chr12	+	56549202	56549385	56549202	56549376	56551251	56551329	5281	1,3	187,260	1,1	163,138	107	99	0.940120574967	1.0	0.005,0.011	0.006,0.007	0.001
5282	"ENSG00000196465.6"	"MYL6B"	chr12	+	56551398	56551555	56551398	56551519	56551665	56551765	5282	5,5	35,52	3,2	29,23	134	99	0.803759991414	1.0	0.095,0.066	0.071,0.06	0.015
5284	"ENSG00000184967.2"	"NOC4L"	chr12	+	132630784	132630910	132630784	132630810	132631825	132631933	5284	2,1	1,0	1,0	0,0	197	99	1	1.0	0.501,1.0	1.0,NA	-0.25
5285	"ENSG00000184967.2"	"NOC4L"	chr12	+	132636628	132636742	132636628	132636703	132636826	132637013	5285	47,60	0,1	11,11	0,0	137	99	1	1.0	1.0,0.977	1.0,1.0	-0.012
5288	"ENSG00000139620.8"	"KANSL2"	chr12	-	49075164	49075424	49075353	49075424	49073437	49073616	5288	54,53	3,0	46,29	2,1	197	99	0.616991508494	1.0	0.9,1.0	0.92,0.936	0.022
5289	"ENSG00000249859.3"	"PVT1"	chr8	+	129082405	129082607	129082405	129082518	129086315	129086537	5289	45,6	5,3	20,30	2,3	187	99	0.472242778074	1.0	0.827,0.514	0.841,0.841	-0.17
528	"ENSG00000031823.10"	"RANBP3"	chr19	-	5957917	5957984	5957928	5957984	5941809	5941846	528	0,3	190,116	1,1	133,107	109	99	0.611022918705	1.0	0.0,0.023	0.007,0.008	0.004
5292	"ENSG00000128578.5"	"STRIP2"	chr7	+	129100141	129100338	129100141	129100328	129102806	129102881	5292	6,7	6,7	4,5	3,3	108	99	0.573621859327	1.0	0.478,0.478	0.55,0.604	-0.099
5293	"ENSG00000128578.5"	"STRIP2"	chr7	+	129100141	129100338	129100141	129100213	129102806	129102881	5293	29,29	23,20	12,12	13,11	197	99	0.44474213946	1.0	0.388,0.422	0.317,0.354	0.07
5294	"ENSG00000128578.5"	"STRIP2"	chr7	+	129100141	129100328	129100141	129100213	129102806	129102881	5294	19,25	19,14	17,11	18,12	197	99	0.381206639134	1.0	0.334,0.473	0.322,0.315	0.085
5295	"ENSG00000128578.5"	"STRIP2"	chr7	+	129096279	129096483	129096279	129096372	129098055	129098291	5295	109,118	2,0	77,60	0,0	197	99	0.645121748302	1.0	0.965,1.0	1.0,1.0	-0.018
5296	"ENSG00000205220.7"	"PSMB10"	chr16	-	67969198	67969381	67969322	67969381	67968699	67968851	5296	2,2	38,45	2,2	35,24	197	99	0.573682757782	1.0	0.026,0.022	0.028,0.04	-0.01
5297	"ENSG00000114491.9"	"UMPS"	chr3	+	124456414	124457290	124456414	124457086	124458870	124459046	5297	0,4	50,62	2,1	49,40	197	99	0.878894944208	1.0	0.0,0.031	0.02,0.012	-0.001
5298	"ENSG00000164050.8"	"PLXNB1"	chr3	-	48456584	48456756	48456620	48456756	48456207	48456450	5298	24,15	0,0	13,10	1,0	134	99	1	1.0	1.0,1.0	0.906,1.0	0.047
529	"ENSG00000196262.9"	"PPIA"	chr7	+	44838346	44838503	44838346	44838413	44838845	44838876	529	164,164	95,43	167,134	67,46	188	99	0.825029015199	1.0	0.476,0.668	0.568,0.605	-0.014
52	"ENSG00000171163.11"	"ZNF692"	chr1	-	249152026	249152233	249152124	249152233	249151667	249151696	52	18,26	0,2	11,14	0,0	196	99	1	1.0	1.0,0.868	1.0,1.0	-0.066
5303	"ENSG00000143621.12"	"ILF2"	chr1	-	153635494	153635752	153635690	153635752	153635180	153635271	5303	77,635	0,1	276,270	0,0	197	99	1	1.0	1.0,0.997	1.0,1.0	-0.002
5305	"ENSG00000203666.8"	"EFCAB2"	chr1	+	245165422	245165614	245165422	245165534	245180543	245180628	5305	8,0	34,17	2,1	26,22	178	99	0.364312785552	1.0	0.116,0.0	0.041,0.025	0.025
5309	"ENSG00000105726.12"	"ATP13A1"	chr19	-	19763325	19763529	19763403	19763529	19762497	19762606	5309	0,1	115,120	0,0	35,39	176	99	1	1.0	0.0,0.005	0.0,0.0	0.003
5310	"ENSG00000105726.12"	"ATP13A1"	chr19	-	19763325	19763529	19763359	19763529	19762497	19762606	5310	0,1	8,12	0,0	2,2	132	99	1	1.0	0.0,0.059	0.0,0.0	0.029
5311	"ENSG00000105726.12"	"ATP13A1"	chr19	-	19763359	19763529	19763403	19763529	19762497	19762606	5311	4,7	103,101	5,3	87,63	142	99	0.889966100643	1.0	0.026,0.046	0.039,0.032	0.0
5313	"ENSG00000164048.9"	"ZNF589"	chr3	+	48299418	48299467	48299418	48299451	48302302	48302429	5313	0,0	0,1	1,1	2,2	114	99	1	1.0	NA,0.0	0.303,0.303	-0.303
5314	"ENSG00000186166.4"	"CCDC84"	chr11	+	118881930	118882021	118881930	118881993	118882648	118882713	5314	4,13	10,2	11,8	3,2	126	99	0.365374093669	1.0	0.239,0.836	0.742,0.759	-0.213
5316	"ENSG00000183569.13"	"SERHL2"	chr22	+	42967126	42967907	42967126	42967209	42968441	42968535	5316	28,21	31,12	35,19	26,21	197	99	0.920569554105	1.0	0.312,0.468	0.404,0.313	0.031
5317	"ENSG00000183569.13"	"SERHL2"	chr22	+	42959394	42959487	42959394	42959475	42962309	42962344	5317	1,0	1,2	0,0	1,1	110	99	1	1.0	0.474,0.0	0.0,0.0	0.237
5318	"ENSG00000134910.8"	"STT3A"	chr11	+	125478003	125478184	125478003	125478138	125479328	125479484	5318	642,555	6,2	598,417	6,3	144	99	0.563142547242	1.0	0.987,0.995	0.986,0.99	0.003
5319	"ENSG00000178922.12"	"HYI"	chr1	-	43917080	43917215	43917098	43917215	43916828	43916982	5319	0,3	0,0	1,0	1,0	116	99	1	1.0	NA,1.0	0.46,NA	0.54
531	"ENSG00000139697.7"	"SBNO1"	chr12	-	123832575	123832680	123832581	123832680	123829804	123830114	531	10,58	0,1	23,26	0,0	104	99	1	1.0	1.0,0.982	1.0,1.0	-0.009
5322	"ENSG00000227591.1"	"RP1-28O10.1"	chr1	-	209848485	209848592	209848566	209848592	209836255	209836406	5322	0,1	2,4	2,1	5,5	179	99	0.828889629008	1.0	0.0,0.121	0.181,0.1	-0.08
5325	"ENSG00000141002.14"	"TCF25"	chr16	+	89970525	89971504	89970525	89970613	89972601	89972692	5325	133,71	0,3	81,70	0,0	197	99	0.643213146808	1.0	1.0,0.922	1.0,1.0	-0.039
5326	"ENSG00000141002.14"	"TCF25"	chr16	+	89965174	89965295	89965174	89965280	89967042	89967201	5326	2,3	65,76	3,2	58,43	113	99	0.562229876588	1.0	0.026,0.033	0.043,0.039	-0.011
5328	"ENSG00000068903.15"	"SIRT2"	chr19	-	39384053	39384167	39384073	39384167	39380742	39380784	5328	18,33	0,2	12,14	0,0	118	99	1	1.0	1.0,0.933	1.0,1.0	-0.033
5329	"ENSG00000100321.10"	"SYNGR1"	chr22	+	39770320	39770665	39770320	39770558	39772056	39772202	5329	4,1	18,23	1,1	19,11	197	99	0.937497685174	1.0	0.1,0.021	0.026,0.044	0.026
532	"ENSG00000122512.10"	"PMS2"	chr7	-	6043320	6043423	6043373	6043423	6042083	6042267	532	38,33	2,2	27,19	3,2	151	99	0.346505692275	1.0	0.926,0.915	0.855,0.862	0.062
5332	"ENSG00000111237.14"	"VPS29"	chr12	-	110937261	110937351	110937339	110937351	110933816	110934008	5332	7,7	110,48	6,3	82,71	176	99	0.411723043204	1.0	0.035,0.076	0.04,0.023	0.024
5333	"ENSG00000104738.12"	"MCM4"	chr8	+	48878746	48878967	48878746	48878835	48879924	48880045	5333	490,487	1,0	459,357	1,1	197	99	1	1.0	0.996,1.0	0.996,0.994	0.003
5334	"ENSG00000104738.12"	"MCM4"	chr8	+	48873690	48873986	48873690	48873774	48874075	48874240	5334	0,3	115,76	2,2	83,63	197	99	0.544384943278	1.0	0.0,0.019	0.012,0.016	-0.005
5335	"ENSG00000115392.7"	"FANCL"	chr2	-	58425713	58425797	58425728	58425797	58392858	58393009	5335	6,7	39,18	5,3	29,20	113	99	0.61789347344	1.0	0.119,0.254	0.131,0.116	0.063
5336	"ENSG00000070614.10"	"NDST1"	chr5	+	149927779	149927950	149927779	149927901	149929239	149929349	5336	73,18	1,0	39,31	0,0	147	99	1	1.0	0.98,1.0	1.0,1.0	-0.01
5337	"ENSG00000070614.10"	"NDST1"	chr5	+	149931314	149931456	149931314	149931417	149932774	149933276	5337	6,2	46,17	2,1	30,24	137	99	0.384562470552	1.0	0.086,0.078	0.046,0.029	0.044
5339	"ENSG00000114354.8"	"TFG"	chr3	+	100455419	100455560	100455419	100455548	100463676	100463775	5339	141,97	72,79	105,72	57,35	110	99	0.344543657627	1.0	0.638,0.525	0.624,0.649	-0.055
533	"ENSG00000185055.6"	"EFCAB10"	chr7	-	105207875	105207937	105207913	105207937	105205574	105205894	533	2,0	9,5	3,1	4,3	136	99	0.210208032261	1.0	0.139,0.0	0.353,0.195	-0.205
5341	"ENSG00000104973.10"	"MED25"	chr19	+	50335564	50335672	50335564	50335643	50338242	50338434	5341	135,218	1,0	36,44	0,0	127	99	0.883434646697	1.0	0.991,1.0	1.0,1.0	-0.004
5342	"ENSG00000213585.6"	"VDAC1"	chr5	-	133316796	133316838	133316816	133316838	133316419	133316647	5342	0,3	0,1	1,1	0,0	118	99	1	1.0	NA,0.716	1.0,1.0	-0.284
5344	"ENSG00000166136.11"	"NDUFB8"	chr10	-	102289122	102289263	102289136	102289263	102286731	102286831	5344	1,2	365,350	5,4	322,250	112	99	0.154957035916	1.0	0.002,0.005	0.014,0.014	-0.011
534	"ENSG00000185055.6"	"EFCAB10"	chr7	-	105241210	105241322	105241246	105241322	105231751	105231838	534	15,32	0,3	27,21	0,0	134	99	0.583550459245	1.0	1.0,0.887	1.0,1.0	-0.056
