ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2332	"ENSG00000138326.14"	"RPS24"	chr10	+	79799958	79799983	79799961	79799983	79796951	79797062	2332	2,3	988,677	4,3	849,477	101	99	1	1.0	0.002,0.004	0.005,0.006	-0.002
2333	"ENSG00000138326.14"	"RPS24"	chr10	+	79795268	79795478	79795381	79795478	79795092	79795175	2333	10789,0	0,0	5557,8726	0,1	197	99	1	1.0	1.0,NA	1.0,1.0	0.0
233	"ENSG00000004142.7"	"POLDIP2"	chr17	-	26680266	26680382	26680266	26680342	26680720	26680817	233	0,2	13,305	3,2	146,158	138	99	0.408140406163	1.0	0.0,0.005	0.015,0.009	-0.009
2342	"ENSG00000172878.9"	"METAP1D"	chr2	+	172930991	172931034	172931004	172931034	172928438	172928588	2342	2,1	0,1	2,2	0,0	111	99	1	1.0	1.0,0.471	1.0,1.0	-0.264
2343	"ENSG00000168778.7"	"TCTN2"	chr12	+	124158161	124158357	124158164	124158357	124156602	124156679	2343	6,8	4,5	4,3	2,1	101	99	0.87799400149	1.0	0.595,0.611	0.662,0.746	-0.101
2346	"ENSG00000152749.7"	"GPR180"	chr13	+	95257644	95257803	95257669	95257803	95254156	95254326	2346	0,10	0,1	3,3	0,0	123	99	1	1.0	NA,0.889	1.0,1.0	-0.111
2347	"ENSG00000166436.11"	"TRIM66"	chr11	-	8642578	8642868	8642578	8642784	8643191	8643366	2347	4,17	8,0	14,10	7,5	182	99	0.881889200958	1.0	0.214,1.0	0.521,0.521	0.086
2349	"ENSG00000140382.10"	"HMG20A"	chr15	+	77759436	77759649	77759524	77759649	77756581	77756729	2349	177,154	2,5	158,127	4,2	186	99	0.958791373943	1.0	0.979,0.943	0.955,0.971	-0.002
234	"ENSG00000145029.7"	"NICN1"	chr3	-	49462381	49462579	49462381	49462486	49462799	49462871	234	9,10	11,6	9,5	4,3	191	99	0.343631885566	1.0	0.298,0.463	0.538,0.463	-0.12
2350	"ENSG00000120685.15"	"PROSER1"	chr13	-	39605699	39605782	39605699	39605768	39608267	39608333	2350	0,1	16,31	0,0	4,7	112	99	1	1.0	0.0,0.028	0.0,0.0	0.014
2351	"ENSG00000127507.13"	"EMR2"	chr19	-	14876469	14877193	14876469	14876616	14877789	14877921	2351	3,2	2,0	3,3	2,1	197	99	0.839299006399	1.0	0.43,1.0	0.43,0.601	0.2
2352	"ENSG00000127507.13"	"EMR2"	chr19	-	14863140	14863338	14863140	14863241	14865765	14865939	2352	49,41	4,0	46,39	1,0	195	99	0.67484167802	1.0	0.861,1.0	0.959,1.0	-0.049
2354	"ENSG00000127507.13"	"EMR2"	chr19	-	14863140	14863338	14863140	14863241	14875244	14875422	2354	13,87	1,0	35,28	0,0	195	99	0.271086039256	1.0	0.868,1.0	1.0,1.0	-0.066
2355	"ENSG00000127507.13"	"EMR2"	chr19	-	14863140	14863338	14863140	14863241	14867049	14867157	2355	41,33	1,0	37,34	0,0	195	99	1	1.0	0.954,1.0	1.0,1.0	-0.023
2356	"ENSG00000127507.13"	"EMR2"	chr19	-	14866465	14866689	14866465	14866656	14867049	14867157	2356	6,9	0,0	6,5	1,0	131	99	1	1.0	1.0,1.0	0.819,1.0	0.091
2357	"ENSG00000090857.9"	"PDPR"	chr16	+	70176429	70176589	70176455	70176589	70176136	70176292	2357	2,0	3,38	0,0	10,8	124	99	1	1.0	0.347,0.0	0.0,0.0	0.173
2358	"ENSG00000090857.9"	"PDPR"	chr16	+	70176373	70176589	70176455	70176589	70176136	70176292	2358	1,1	22,32	3,2	23,16	180	99	0.193620990482	1.0	0.024,0.017	0.067,0.064	-0.045
2359	"ENSG00000090857.9"	"PDPR"	chr16	+	70176373	70176589	70176429	70176589	70176136	70176292	2359	0,1	2,0	1,1	0,0	154	99	1	1.0	0.0,1.0	1.0,1.0	-0.5
235	"ENSG00000175066.11"	"GK5"	chr3	-	141923536	141923630	141923536	141923622	141932367	141932443	235	8,7	1,0	2,2	0,0	106	99	1	1.0	0.882,1.0	1.0,1.0	-0.059
2365	"ENSG00000100722.14"	"ZC3H14"	chr14	+	89044328	89044484	89044336	89044484	89042183	89042284	2365	113,116	17,11	131,96	18,12	106	99	0.803179156172	1.0	0.861,0.908	0.872,0.882	0.008
2366	"ENSG00000100722.14"	"ZC3H14"	chr14	+	89076055	89076147	89076070	89076147	89075610	89075747	2366	95,92	4,1	80,55	5,2	113	99	0.279184376082	1.0	0.954,0.988	0.933,0.96	0.024
2367	"ENSG00000100722.14"	"ZC3H14"	chr14	+	89076055	89076147	89076058	89076147	89075610	89075747	2367	95,92	58,34	81,55	48,34	101	99	0.359341025941	1.0	0.616,0.726	0.623,0.613	0.053
2369	"ENSG00000100722.14"	"ZC3H14"	chr14	+	89076058	89076147	89076070	89076147	89075610	89075747	2369	58,33	4,1	48,34	5,2	110	99	0.520542209393	1.0	0.929,0.967	0.896,0.939	0.03
236	"ENSG00000175066.11"	"GK5"	chr3	-	141896323	141896447	141896323	141896418	141900302	141900407	236	0,0	28,21	1,0	23,15	127	99	0.497929235648	1.0	0.0,0.0	0.033,0.0	-0.017
2372	"ENSG00000100722.14"	"ZC3H14"	chr14	+	89068267	89068427	89068300	89068427	89063077	89063152	2372	72,45	1,0	46,37	1,0	131	99	0.707305498322	1.0	0.982,1.0	0.972,1.0	0.005
2373	"ENSG00000074755.10"	"ZZEF1"	chr17	-	3966046	3966288	3966046	3966211	3967654	3968123	2373	0,1	10,6	0,0	6,6	175	99	1	1.0	0.0,0.086	0.0,0.0	0.043
2379	"ENSG00000148225.11"	"WDR31"	chr9	-	116093263	116093396	116093263	116093393	116094186	116094330	2379	3,2	1,2	4,2	1,1	101	99	0.734156399422	1.0	0.746,0.495	0.797,0.662	-0.109
2380	"ENSG00000126768.8"	"TIMM17B"	chrX	-	48752634	48752784	48752634	48752737	48754041	48754141	2380	60,53	0,0	46,35	1,1	145	99	0.259901929859	1.0	1.0,1.0	0.969,0.96	0.036
2381	"ENSG00000126768.8"	"TIMM17B"	chrX	-	48752634	48753255	48752634	48752737	48754041	48754141	2381	44,39	0,0	38,28	1,1	197	99	0.445220797299	1.0	1.0,1.0	0.95,0.934	0.058
2382	"ENSG00000126768.8"	"TIMM17B"	chrX	-	48752634	48753255	48752634	48752784	48754041	48754141	2382	6,6	48,45	7,5	35,25	197	99	0.30849088815	1.0	0.059,0.063	0.091,0.091	-0.03
2383	"ENSG00000143630.5"	"HCN3"	chr1	+	155254329	155254548	155254462	155254548	155253764	155253926	2383	0,0	1,0	1,1	0,0	197	99	1	1.0	0.0,NA	1.0,1.0	-1.0
2384	"ENSG00000143630.5"	"HCN3"	chr1	+	155256963	155257128	155257039	155257128	155255514	155255755	2384	6,1	0,1	5,5	0,0	174	99	1	1.0	1.0,0.363	1.0,1.0	-0.319
2392	"ENSG00000084234.12"	"APLP2"	chr11	+	130013226	130013470	130013241	130013470	130011813	130011969	2392	2,2	58,698	0,0	163,295	113	99	0.909302212487	1.0	0.029,0.003	0.0,0.0	0.016
2394	"ENSG00000164877.14"	"MICALL2"	chr7	-	1478475	1478631	1478475	1478627	1479560	1479721	2394	36,35	14,7	37,22	8,5	102	99	0.548339325519	1.0	0.714,0.829	0.818,0.81	-0.043
2395	"ENSG00000164877.14"	"MICALL2"	chr7	-	1489875	1490036	1489875	1489924	1498819	1499138	2395	14,15	40,33	15,8	30,17	197	99	0.526953248153	1.0	0.15,0.186	0.201,0.191	-0.028
2397	"ENSG00000164877.14"	"MICALL2"	chr7	-	1477069	1477263	1477069	1477244	1477525	1477549	2397	1,1	46,49	0,0	39,48	117	99	0.468241830848	1.0	0.018,0.017	0.0,0.0	0.018
2398	"ENSG00000164877.14"	"MICALL2"	chr7	-	1480226	1482120	1480226	1480320	1484287	1484365	2398	259,168	0,0	194,160	1,0	197	99	0.91331741105	1.0	1.0,1.0	0.99,1.0	0.005
23	"ENSG00000249590.3"	"RP4-539M6.19"	chr22	+	30823157	30823390	30823226	30823390	30822704	30822832	23	35,27	4,0	21,16	3,2	167	99	0.299358692492	1.0	0.838,1.0	0.806,0.826	0.103
2400	"ENSG00000164877.14"	"MICALL2"	chr7	-	1484287	1485064	1484287	1484365	1486348	1486464	2400	78,163	0,1	77,87	0,0	197	99	0.947110380735	1.0	1.0,0.988	1.0,1.0	-0.006
2401	"ENSG00000007168.8"	"PAFAH1B1"	chr17	+	2570285	2570492	2570298	2570492	2569309	2569384	2401	61,80	0,1	46,54	0,0	111	99	0.930134682612	1.0	1.0,0.986	1.0,1.0	-0.007
2402	"ENSG00000007168.8"	"PAFAH1B1"	chr17	+	2573456	2573625	2573568	2573625	2570298	2570492	2402	31,152	0,1	69,65	0,0	197	99	0.888559834861	1.0	1.0,0.987	1.0,1.0	-0.006
2403	"ENSG00000136997.10"	"MYC"	chr8	+	128750537	128750721	128750610	128750721	128748476	128748869	2403	44,57	2,0	2,2	0,0	171	99	1	1.0	0.927,1.0	1.0,1.0	-0.036
2405	"ENSG00000119760.11"	"SUPT7L"	chr2	-	27883850	27884468	27883850	27884065	27885045	27885148	2405	214,73	1,0	178,161	0,0	197	99	0.647949366653	1.0	0.991,1.0	1.0,1.0	-0.004
2406	"ENSG00000119760.11"	"SUPT7L"	chr2	-	27883850	27884065	27883850	27884022	27885045	27885148	2406	62,45	4,2	56,47	3,3	141	99	0.961166223159	1.0	0.916,0.94	0.929,0.917	0.005
2407	"ENSG00000119760.11"	"SUPT7L"	chr2	-	27883850	27884255	27883850	27884065	27885045	27885148	2407	322,132	1,0	261,238	0,0	197	99	1	1.0	0.994,1.0	1.0,1.0	-0.003
2408	"ENSG00000119760.11"	"SUPT7L"	chr2	-	27883850	27884468	27883850	27884022	27885045	27885148	2408	199,195	5,3	220,161	4,3	197	99	0.877468299908	1.0	0.952,0.97	0.965,0.964	-0.003
2409	"ENSG00000119760.11"	"SUPT7L"	chr2	-	27883850	27884468	27883850	27884255	27885045	27885148	2409	162,112	139,125	137,98	135,89	197	99	0.903295681179	1.0	0.369,0.31	0.338,0.356	-0.007
240	"ENSG00000100429.13"	"HDAC10"	chr22	-	50687531	50687627	50687531	50687597	50687756	50687883	240	1,2	15,19	1,1	9,7	128	99	0.514416442716	1.0	0.049,0.075	0.079,0.099	-0.027
2410	"ENSG00000119760.11"	"SUPT7L"	chr2	-	27883850	27884255	27883850	27884022	27885045	27885148	2410	312,308	5,3	347,247	4,3	197	99	0.894005670929	1.0	0.969,0.981	0.978,0.976	-0.002
2411	"ENSG00000064102.10"	"ASUN"	chr12	-	27066906	27067061	27066906	27066934	27067340	27067511	2411	375,164	0,0	244,264	0,1	197	99	1	1.0	1.0,1.0	1.0,0.993	0.004
2412	"ENSG00000064102.10"	"ASUN"	chr12	-	27070284	27070392	27070284	27070374	27070576	27070666	2412	1,9	85,107	5,4	88,74	116	99	0.813612241049	1.0	0.01,0.067	0.046,0.044	-0.006
2413	"ENSG00000114030.8"	"KPNA1"	chr3	-	122178285	122178528	122178285	122178492	122178620	122179504	2413	5,2	4,0	4,3	1,1	134	99	0.604291999037	1.0	0.48,1.0	0.747,0.689	0.022
2416	"ENSG00000121892.10"	"PDS5A"	chr4	-	39911863	39911976	39911863	39911958	39915230	39915346	2416	0,0	82,62	1,1	69,71	116	99	0.344219869135	1.0	0.0,0.0	0.012,0.012	-0.012
2418	"ENSG00000121892.10"	"PDS5A"	chr4	-	39864955	39865079	39864955	39865050	39868480	39868617	2418	254,216	2,3	245,204	1,1	127	99	0.399607444936	1.0	0.99,0.982	0.995,0.994	-0.008
241	"ENSG00000100429.13"	"HDAC10"	chr22	-	50687756	50687945	50687756	50687883	50688063	50688132	241	7,14	25,39	6,4	23,17	160	99	0.684813372268	1.0	0.148,0.182	0.139,0.127	0.032
2421	"ENSG00000172943.14"	"PHF8"	chrX	-	54043027	54043169	54043027	54043128	54044093	54044254	2421	35,0	0,0	37,33	0,1	139	99	1	1.0	1.0,NA	1.0,0.959	0.02
2422	"ENSG00000166582.5"	"CENPV"	chr17	-	16251929	16252647	16251929	16251999	16253244	16253343	2422	72,68	36,49	66,51	36,25	197	99	0.536646967707	1.0	0.501,0.411	0.48,0.506	-0.037
2423	"ENSG00000119487.12"	"MAPKAP1"	chr9	-	128432096	128432206	128432096	128432186	128434594	128434922	2423	0,1	33,222	0,0	69,65	118	99	1	1.0	0.0,0.004	0.0,0.0	0.002
2424	"ENSG00000175826.7"	"CTDNEP1"	chr17	-	7150382	7150501	7150382	7150496	7150595	7150662	2424	215,219	2,8	211,163	4,3	103	99	0.753142673473	1.0	0.99,0.963	0.981,0.981	-0.005
2425	"ENSG00000175826.7"	"CTDNEP1"	chr17	-	7147507	7147655	7147507	7147564	7147869	7148014	2425	4,4	155,104	1,1	64,77	189	99	0.685388782193	1.0	0.013,0.02	0.008,0.007	0.009
2427	"ENSG00000175826.7"	"CTDNEP1"	chr17	-	7147869	7148014	7147869	7147954	7149344	7149456	2427	6,7	509,265	5,4	278,278	158	99	0.756008402427	1.0	0.007,0.016	0.011,0.009	0.002
2428	"ENSG00000175826.7"	"CTDNEP1"	chr17	-	7147869	7148017	7147869	7147954	7149344	7149456	2428	9,9	497,396	9,5	361,296	161	99	0.837840350607	1.0	0.011,0.014	0.015,0.01	0.0
2429	"ENSG00000164576.7"	"SAP30L"	chr5	+	153832961	153833060	153832976	153833060	153826104	153826365	2429	0,2	3,1	0,0	1,2	113	99	1	1.0	0.0,0.637	0.0,0.0	0.319
242	"ENSG00000100429.13"	"HDAC10"	chr22	-	50688855	50689020	50688855	50688928	50689199	50689814	242	43,59	0,1	32,25	0,0	190	99	1	1.0	1.0,0.968	1.0,1.0	-0.016
2430	"ENSG00000164576.7"	"SAP30L"	chr5	+	153830650	153830773	153830695	153830773	153826113	153826365	2430	11,23	1,0	4,5	0,0	143	99	1	1.0	0.884,1.0	1.0,1.0	-0.058
2432	"ENSG00000159322.13"	"ADPGK"	chr15	-	73043709	73045236	73043709	73045233	73047896	73047995	2432	27,22	46,31	23,16	28,22	101	99	0.504313920355	1.0	0.365,0.41	0.446,0.416	-0.044
2433	"ENSG00000079332.10"	"SAR1A"	chr10	-	71922445	71922573	71922445	71922515	71930168	71930279	2433	7,4	1,1	2,1	2,2	156	99	0.118564466317	1.0	0.816,0.717	0.388,0.241	0.452
2439	"ENSG00000159788.14"	"RGS12"	chr4	+	3417704	3417848	3417715	3417848	3416478	3416571	2439	0,0	0,2	5,3	0,0	109	99	1	1.0	NA,0.0	1.0,1.0	-1.0
243	"ENSG00000100429.13"	"HDAC10"	chr22	-	50687259	50687360	50687259	50687319	50687531	50687597	243	1,3	11,11	2,3	4,5	139	99	0.174745154403	1.0	0.061,0.163	0.263,0.299	-0.169
2440	"ENSG00000133275.11"	"CSNK1G2"	chr19	+	1978600	1978749	1978641	1978749	1978440	1978510	2440	12,74	0,1	24,22	0,0	139	99	1	1.0	1.0,0.981	1.0,1.0	-0.01
2441	"ENSG00000131473.12"	"ACLY"	chr17	-	40024961	40025054	40024961	40025038	40025295	40025378	2441	1,0	511,768	0,1	337,447	114	99	1	1.0	0.002,0.0	0.0,0.002	0.0
2442	"ENSG00000166801.11"	"FAM111A"	chr11	+	58910969	58913329	58913299	58913329	58910555	58910777	2442	5,2	2,3	4,2	3,2	197	99	0.710646228476	1.0	0.557,0.251	0.401,0.334	0.036
2443	"ENSG00000166801.11"	"FAM111A"	chr11	+	58916269	58916426	58916340	58916426	58913299	58913329	2443	2,3	0,1	2,2	0,0	169	99	1	1.0	1.0,0.637	1.0,1.0	-0.181
2444	"ENSG00000166801.11"	"FAM111A"	chr11	+	58916176	58916426	58916269	58916426	58913299	58913329	2444	1,1	1,2	0,0	3,3	191	99	1	1.0	0.341,0.206	0.0,0.0	0.274
2445	"ENSG00000166801.11"	"FAM111A"	chr11	+	58916269	58916426	58916308	58916426	58913299	58913329	2445	2,3	1,4	4,3	3,2	137	99	0.724230689062	1.0	0.591,0.351	0.491,0.52	-0.035
2447	"ENSG00000166801.11"	"FAM111A"	chr11	+	58916308	58916426	58916340	58916426	58913299	58913329	2447	2,5	0,1	1,2	0,0	130	99	1	1.0	1.0,0.792	1.0,1.0	-0.104
2448	"ENSG00000166801.11"	"FAM111A"	chr11	+	58916176	58916426	58916308	58916426	58913299	58913329	2448	1,1	1,3	0,0	3,2	197	99	1	1.0	0.334,0.143	0.0,0.0	0.238
244	"ENSG00000100429.13"	"HDAC10"	chr22	-	50687259	50687360	50687259	50687288	50687531	50687597	244	10,14	1,1	5,8	0,0	170	99	1	1.0	0.853,0.891	1.0,1.0	-0.128
2451	"ENSG00000066777.4"	"ARFGEF1"	chr8	-	68163533	68163700	68163533	68163685	68165685	68165857	2451	1,0	4,54	0,0	22,23	113	99	0.273857208573	1.0	0.18,0.0	0.0,0.0	0.09
2454	"ENSG00000272921.1"	"RP11-500M8.7"	chr12	+	4771677	4771809	4771698	4771809	4768201	4768343	2454	1,3	204,274	1,0	169,172	119	99	1	1.0	0.004,0.009	0.005,0.0	0.004
2455	"ENSG00000169371.9"	"SNUPN"	chr15	-	75893131	75893376	75893131	75893231	75893478	75893559	2455	9,5	0,0	5,4	2,1	197	99	1	1.0	1.0,1.0	0.557,0.668	0.387
2457	"ENSG00000128191.9"	"DGCR8"	chr22	+	20074610	20074844	20074684	20074844	20073209	20074206	2457	0,2	166,153	4,3	148,118	172	99	0.123813972215	1.0	0.0,0.007	0.015,0.014	-0.011
2458	"ENSG00000254536.1"	"RP11-108K14.8"	chr10	+	135216144	135216277	135216195	135216277	135215652	135215749	2458	1,5	36,22	2,1	27,21	149	99	0.888890289273	1.0	0.018,0.131	0.047,0.031	0.035
2459	"ENSG00000166685.7"	"COG1"	chr17	+	71199138	71199285	71199175	71199285	71197247	71198039	2459	16,6	0,0	15,13	1,1	135	99	1	1.0	1.0,1.0	0.917,0.905	0.089
245	"ENSG00000100429.13"	"HDAC10"	chr22	-	50687259	50687319	50687259	50687288	50687531	50687597	245	24,21	0,2	17,12	2,1	129	99	0.368631772046	1.0	1.0,0.89	0.867,0.902	0.06
2470	"ENSG00000156313.8"	"RPGR"	chrX	-	38156536	38156705	38156536	38156614	38158208	38158394	2470	1,14	0,1	5,6	0,0	189	99	1	1.0	1.0,0.88	1.0,1.0	-0.06
2474	"ENSG00000154723.8"	"ATP5J"	chr21	-	27106643	27106709	27106643	27106686	27107163	27107215	2474	1,1	1,0	2,1	1,1	121	99	0.836875949569	1.0	0.45,1.0	0.621,0.45	0.19
2476	"ENSG00000125354.18"	"SEPT6"	chrX	-	118767322	118767455	118767322	118767448	118774654	118774751	2476	315,110	0,0	273,245	1,0	105	99	1	1.0	1.0,1.0	0.996,1.0	0.002
2477	"ENSG00000125354.18"	"SEPT6"	chrX	-	118759297	118759359	118759297	118759342	118763280	118763471	2477	1,2	15,16	1,1	14,9	115	99	0.946777992442	1.0	0.054,0.097	0.058,0.087	0.003
2478	"ENSG00000125354.18"	"SEPT6"	chrX	-	118767322	118767455	118767322	118767448	118770989	118771158	2478	347,230	0,1	340,260	2,2	105	99	1	1.0	1.0,0.995	0.994,0.992	0.005
2479	"ENSG00000172432.14"	"GTPBP2"	chr6	-	43591669	43591805	43591669	43591778	43592246	43592395	2479	1122,538	14,2	965,731	10,7	125	99	0.885220841907	1.0	0.984,0.995	0.987,0.988	0.002
2481	"ENSG00000172432.14"	"GTPBP2"	chr6	-	43592297	43592466	43592297	43592399	43592624	43592799	2481	241,261	4,1	262,185	2,2	165	99	0.963941764275	1.0	0.973,0.994	0.987,0.982	-0.001
2483	"ENSG00000172432.14"	"GTPBP2"	chr6	-	43593962	43594147	43593962	43594123	43594658	43594685	2483	292,452	0,3	233,220	0,0	122	99	1	1.0	1.0,0.992	1.0,1.0	-0.004
2484	"ENSG00000172432.14"	"GTPBP2"	chr6	-	43592624	43592768	43592624	43592717	43593099	43593297	2484	197,182	2,0	171,120	2,1	149	99	0.475191525528	1.0	0.985,1.0	0.983,0.988	0.007
2485	"ENSG00000172432.14"	"GTPBP2"	chr6	-	43592624	43592799	43592624	43592768	43593099	43593297	2485	513,351	0,1	509,363	3,2	129	99	1	1.0	1.0,0.996	0.992,0.993	0.006
2486	"ENSG00000172432.14"	"GTPBP2"	chr6	-	43592624	43592799	43592624	43592717	43593099	43593297	2486	708,726	2,0	676,463	2,1	180	99	1	1.0	0.995,1.0	0.995,0.996	0.002
2487	"ENSG00000144034.10"	"TPRKB"	chr2	-	73961555	73961718	73961555	73961715	73964428	73964527	2487	351,259	173,141	260,219	140,114	101	99	0.857966964537	1.0	0.665,0.643	0.645,0.653	0.005
2488	"ENSG00000144034.10"	"TPRKB"	chr2	-	73961555	73961718	73961555	73961715	73963659	73963883	2488	52,403	0,1	124,160	0,0	101	99	1	1.0	1.0,0.997	1.0,1.0	-0.002
2489	"ENSG00000144034.10"	"TPRKB"	chr2	-	73961555	73961718	73961555	73961655	73964428	73964513	2489	791,378	3,0	451,481	0,0	161	99	1	1.0	0.994,1.0	1.0,1.0	-0.003
2490	"ENSG00000144034.10"	"TPRKB"	chr2	-	73961654	73961715	73961654	73961655	73964428	73964513	2490	424,0	3,0	204,278	0,0	158	99	1	1.0	0.989,NA	1.0,1.0	-0.011
2492	"ENSG00000144034.10"	"TPRKB"	chr2	-	73961555	73961718	73961555	73961715	73963743	73963883	2492	71,349	0,1	222,189	1,1	101	99	1	1.0	1.0,0.997	0.995,0.995	0.003
2493	"ENSG00000105778.13"	"AVL9"	chr7	+	32598540	32599076	32598834	32599076	32598170	32598240	2493	45,20	7,5	45,31	5,3	197	99	0.301029400728	1.0	0.764,0.668	0.819,0.839	-0.113
2494	"ENSG00000105778.13"	"AVL9"	chr7	+	32582752	32582873	32582783	32582873	32535100	32535414	2494	37,30	4,0	39,27	2,1	129	99	0.866513588329	1.0	0.877,1.0	0.937,0.954	-0.007
2496	"ENSG00000104549.7"	"SQLE"	chr8	+	126021413	126021585	126021485	126021585	126021212	126021326	2496	885,291	0,1	564,449	0,1	170	99	1	1.0	1.0,0.994	1.0,0.996	-0.001
2499	"ENSG00000094880.6"	"CDC23"	chr5	-	137542235	137542373	137542235	137542369	137548679	137548752	2499	73,69	3,1	76,57	2,2	102	99	0.966193889275	1.0	0.959,0.985	0.974,0.965	0.002
2500	"ENSG00000084207.11"	"GSTP1"	chr11	+	67351934	67352041	67351967	67352041	67351595	67351640	2500	2246,2033	4,5	1769,1326	3,2	131	99	1	1.0	0.998,0.997	0.998,0.998	-0.0
2501	"ENSG00000084207.11"	"GSTP1"	chr11	+	67352567	67352712	67352608	67352712	67352155	67352243	2501	3,2	2169,2371	1,0	1624,1308	139	99	1	1.0	0.001,0.001	0.0,0.0	0.001
2502	"ENSG00000084207.11"	"GSTP1"	chr11	+	67352508	67352712	67352567	67352712	67352155	67352243	2502	5,7	3,2	6,3	1,1	157	99	0.680700870548	1.0	0.512,0.688	0.791,0.654	-0.123
2503	"ENSG00000084207.11"	"GSTP1"	chr11	+	67352508	67352712	67352608	67352712	67352155	67352243	2503	4,6	2319,2094	6,3	1758,1378	197	99	1	1.0	0.001,0.001	0.002,0.001	-0.001
2504	"ENSG00000084207.11"	"GSTP1"	chr11	+	67351580	67351640	67351604	67351640	67351065	67351315	2504	2,0	1053,465	1,0	439,565	122	99	1	1.0	0.002,0.0	0.002,0.0	0.0
2505	"ENSG00000165819.7"	"METTL3"	chr14	-	21966316	21966549	21966316	21966513	21967168	21967744	2505	0,0	6,108	1,1	43,44	134	99	0.239483408323	1.0	0.0,0.0	0.017,0.017	-0.017
2506	"ENSG00000165819.7"	"METTL3"	chr14	-	21969869	21970045	21969869	21969966	21971315	21971720	2506	203,165	11,6	176,138	10,8	177	99	0.541035868951	1.0	0.912,0.939	0.908,0.906	0.018
2509	"ENSG00000153575.6"	"TUBGCP5"	chr15	+	22840243	22840340	22840289	22840340	22836119	22836171	2509	11,58	0,0	36,29	1,0	144	99	1	1.0	1.0,1.0	0.961,1.0	0.02
2510	"ENSG00000153575.6"	"TUBGCP5"	chr15	+	22853733	22853849	22853784	22853849	22850906	22851109	2510	4,22	0,2	10,8	0,1	149	99	0.959772984492	1.0	1.0,0.88	1.0,0.842	0.019
2511	"ENSG00000153575.6"	"TUBGCP5"	chr15	+	22853687	22853849	22853784	22853849	22850906	22851109	2511	0,4	1,0	2,1	1,0	195	99	0.932454630041	1.0	0.0,1.0	0.504,1.0	-0.252
2512	"ENSG00000153575.6"	"TUBGCP5"	chr15	+	22853687	22853849	22853733	22853849	22850906	22851109	2512	3,3	14,16	2,1	13,9	144	99	0.949810918154	1.0	0.128,0.114	0.096,0.071	0.038
2515	"ENSG00000110713.11"	"NUP98"	chr11	-	3733793	3734038	3733793	3733958	3735047	3735225	2515	5,1	97,87	4,2	84,65	178	99	0.6825031747	1.0	0.028,0.006	0.026,0.017	-0.004
2518	"ENSG00000267426.1"	"RP11-552F3.12"	chr17	-	73897792	73898001	73897792	73897997	73898100	73898235	2518	51,53	3,3	44,29	2,2	102	99	0.939302789457	1.0	0.943,0.945	0.955,0.934	-0.001
2519	"ENSG00000267426.1"	"RP11-552F3.12"	chr17	-	73918025	73918177	73918025	73918127	73919266	73919722	2519	3,1	7,14	3,2	5,2	148	99	0.120295577093	1.0	0.223,0.046	0.286,0.401	-0.209
2521	"ENSG00000140943.12"	"MBTPS1"	chr16	-	84132657	84132915	84132657	84132882	84135225	84135712	2521	92,38	1,2	61,68	0,0	131	99	0.283296928041	1.0	0.986,0.935	1.0,1.0	-0.039
2522	"ENSG00000140943.12"	"MBTPS1"	chr16	-	84101271	84101449	84101271	84101428	84101943	84102059	2522	2,0	11,28	0,0	15,11	119	99	0.306007764117	1.0	0.131,0.0	0.0,0.0	0.066
2524	"ENSG00000140943.12"	"MBTPS1"	chr16	-	84124479	84124599	84124479	84124547	84125336	84125453	2524	1,0	56,73	0,0	3,3	150	99	1	1.0	0.012,0.0	0.0,0.0	0.006
2525	"ENSG00000160917.10"	"CPSF4"	chr7	+	99049897	99050063	99049990	99050063	99048324	99048418	2525	1,0	18,248	0,0	72,80	191	99	0.968662137146	1.0	0.028,0.0	0.0,0.0	0.014
2526	"ENSG00000160917.10"	"CPSF4"	chr7	+	99051588	99051759	99051663	99051759	99049990	99050063	2526	49,50	39,18	44,31	26,20	173	99	0.758176366616	1.0	0.418,0.614	0.492,0.47	0.035
2527	"ENSG00000160917.10"	"CPSF4"	chr7	+	99051663	99051759	99051666	99051759	99049990	99050063	2527	39,18	17,7	26,20	10,8	101	99	0.865142932039	1.0	0.692,0.716	0.718,0.71	-0.01
2528	"ENSG00000160917.10"	"CPSF4"	chr7	+	99051588	99051759	99051666	99051759	99049990	99050063	2528	49,50	17,7	44,31	10,8	176	99	0.904488224394	1.0	0.619,0.801	0.712,0.686	0.011
2531	"ENSG00000102103.11"	"PQBP1"	chrX	+	48759509	48760072	48760008	48760072	48759206	48759319	2531	330,361	17,9	393,316	16,8	197	99	0.730594654899	1.0	0.907,0.953	0.925,0.952	-0.009
2532	"ENSG00000102103.11"	"PQBP1"	chrX	+	48759495	48759794	48759509	48759794	48759206	48759319	2532	0,0	284,169	1,0	279,247	112	99	1	1.0	0.0,0.0	0.003,0.0	-0.002
2533	"ENSG00000177666.11"	"PNPLA2"	chr11	+	821627	821860	821740	821860	819573	819905	2533	24,29	0,0	18,12	1,1	197	99	1	1.0	1.0,1.0	0.9,0.858	0.121
